N-gram turi;N-gram;Chastota
Bigram;havas menga;1
Bigram;menga juda;1
Bigram;juda qimmatga;1
Bigram;qimmatga tushdi;1
Bigram;tushdi xolam;1
Bigram;xolam qorqqandek;1
Bigram;qorqqandek uzuk;1
Bigram;uzuk bir;1
Bigram;oz tor;1
Bigram;tor qilib;1
Bigram;qilib qoyilgan;1
Bigram;qoyilgan ekan;1
Bigram;ekan barmogimdan;1
Bigram;barmogimdan chiqmay;1
Bigram;chiqmay turib;1
Bigram;turib oldi;1
Bigram;oldi befoyda;1
Bigram;befoyda hayajon;1
Bigram;bilan uni;1
Bigram;uni chiqarishga;1
Bigram;chiqarishga urindim;1
Bigram;urindim bolmagandan;1
Bigram;bolmagandan keyin;1
Bigram;keyin tishimni;1
Bigram;tishimni ishga;1
Bigram;ishga soldim;1
Bigram;soldim bundan;1
Bigram;nima chiqmadi;1
Bigram;chiqmadi tirmashgan;1
Bigram;tirmashgan sarim;1
Bigram;sarim barmogim;1
Bigram;barmogim shishib;1
Bigram;shishib uzuk;1
Bigram;uzuk qisilib;1
Bigram;qisilib bordi;1
Bigram;bordi xolamga;1
Bigram;xolamga aytsamku;1
Bigram;aytsamku albatta;1
Bigram;albatta bir;1
Bigram;bir chorasini;1
Bigram;chorasini topishar;1
Bigram;topishar edi;1
Bigram;lekin shu;1
Bigram;shu uzuk;1
Bigram;uzuk bilan;1
Bigram;bilan qolga;1
Bigram;qolga tushish;1
Bigram;tushish vahmi;1
Bigram;vahmi negadir;1
Bigram;negadir nafsoniyatimga;1
Bigram;nafsoniyatimga tegar;1
Bigram;tegar edi;1
Bigram;uchun barmogimni;1
Bigram;barmogimni darrov;1
Bigram;darrov latta;1
Bigram;boglab oldim;1
Bigram;oldim rosa;1
Bigram;rosa ikki;1
Bigram;ikki kungacha;1
Bigram;kungacha oz;1
Bigram;oz hujramga;1
Bigram;hujramga kirib;1
Bigram;kirib bekinib;1
Bigram;bekinib yurdim;1
Bigram;yurdim lattani;1
Bigram;lattani echib;1
Bigram;echib tashlab;1
Bigram;tashlab soatlarcha;1
Bigram;soatlarcha urindim;1
Bigram;urindim uchinchi;1
Bigram;uchinchi kuni;1
Bigram;kuni haqiqatni;1
Bigram;haqiqatni xolamga;1
Bigram;xolamga aytaman;1
Bigram;aytaman deb;1
Bigram;deb turganimda;1
Bigram;turganimda uzuk;1
Bigram;uzuk ozozidan;1
Bigram;ozozidan chiqib;1
Bigram;chiqib ketsa;1
Bigram;ketsa boladimi;1
Bigram;boladimi nima;1
Bigram;nima sabab;1
Bigram;sabab boldi;1
Bigram;boldi harholda;1
Bigram;harholda shu;1
Bigram;shu otgan;1
Bigram;otgan ikki;1
Bigram;ikki kun;1
Bigram;kun ichida;1
Bigram;ichida ezilibsiqilganimdan;1
Bigram;ezilibsiqilganimdan ozib;1
Bigram;ozib qolgan;1
Bigram;kerak tatilning;1
Bigram;tatilning oxirgi;1
Bigram;oxirgi kunida;1
Bigram;kunida yol;1
Bigram;yol taraddudiga;1
Bigram;taraddudiga tushdim;1
Bigram;tushdim komron;1
Bigram;komron bunga;1
Bigram;bunga norozi;1
Bigram;norozi boldi;1
Bigram;boldi bunchalik;1
Bigram;bunchalik shoshilishning;1
Bigram;shoshilishning nima;1
Bigram;farida yana;1
Bigram;necha kun;1
Bigram;kun tursang;1
Bigram;tursang boladiku;1
Bigram;boladiku dedi;1
Bigram;men ibratli;1
Bigram;ibratli oquvchiday;1
Bigram;oquvchiday konmadim;1
Trigram;oysha xolam bilan;4
Trigram;bir ozdan song;4
Trigram;ham bir oz;3
Trigram;shunday bolsa ham;3
Trigram;bir harakat bilan;3
Trigram;bu gal zora;3
Trigram;gal zora baxtli;3
Trigram;zora baxtli bolsa;3
Trigram;bir ozdan keyin;3
Trigram;mehmon mehmonga el;3
Trigram;mehmonga el bolmaydi;3
Trigram;edi bir kuni;3
Trigram;farida dedi men;3
Trigram;kim biladi balki;2
Trigram;qilib qoyishim mumkin;2
Trigram;komron bu safar;2
Trigram;kelishi chindan ham;2
Trigram;sorash kerak deb;2
Trigram;qolgan bolsam kerak;2
Trigram;eshikka razm soldim;2
Trigram;edi shuning uchun;2
Trigram;chiqib ketdim u;2
Trigram;kim biladi uning;2
Trigram;baxtli bolsa bechora;2
Trigram;uchun hech qanday;2
Trigram;bir kuni mujgon;2
Trigram;esxonasi chiqib ketdi;2
Trigram;bor ekan mujgon;2
Trigram;uchun bir oz;2
Trigram;men orqasidan birov;2
Trigram;orqasidan birov yuguradigan;2
Trigram;birov yuguradigan qiz;2
Trigram;yuguradigan qiz emasmanku;2
Trigram;osha kuni kechqurun;2
Trigram;deb javob berdim;2
Trigram;tovush bilan nima;2
Trigram;deb soradim u;2
Trigram;ota boshladim mujgon;2
Trigram;kerak edi lekin;2
Trigram;nima hojati bor;2
Trigram;bunday qilma deb;2
Trigram;yuzxotir uchun emas;2
Trigram;aldash uchun emas;2
Trigram;uchun emas chindan;2
Trigram;ana shundan keyin;2
Trigram;xolam bilan mujgon;2
Trigram;bir qur bitta;2
Trigram;kozdan goyib bolar;2
Trigram;goyib bolar edim;2
Trigram;men ham shunday;2
Trigram;men bolsam aksincha;2
Trigram;ketdik bir ozdan;2
Trigram;komron sozini davom;2
Trigram;bir kuni ertalab;2
Trigram;a farida dedi;2
Trigram;teztez yurib ketdim;2
Trigram;men tomonga ogirilib;2
Trigram;bolsa kerak deb;2
Trigram;menga hech kim;2
Trigram;har qanday narsa;2
Trigram;latta bilan boglab;2
Trigram;bor farida xaritangni;1
Trigram;farida xaritangni qoy;1
Trigram;xaritangni qoy osha;1
Trigram;qoy osha erda;1
Trigram;osha erda turaversin;1
Trigram;erda turaversin mehmonning;1
Trigram;turaversin mehmonning oldiga;1
Trigram;mehmonning oldiga chiq;1
Trigram;oldiga chiq dedi;1
Trigram;chiq dedi xaritalarniku;1
Trigram;dedi xaritalarniku joyida;1
Trigram;xaritalarniku joyida qoldiraman;1
Trigram;joyida qoldiraman juda;1
Trigram;qoldiraman juda soz;1
Trigram;juda soz ammo;1
Trigram;soz ammo mehmonni;1
Trigram;ammo mehmonni qaysi;1
Trigram;mehmonni qaysi qiyofada;1
Trigram;qaysi qiyofada korgani;1
Trigram;qiyofada korgani chiqaman;1
Trigram;korgani chiqaman yonimdagi;1
Trigram;chiqaman yonimdagi dugonam;1
Trigram;yonimdagi dugonam fartugining;1
Trigram;dugonam fartugining chontagidan;1
Trigram;fartugining chontagidan kichkina;1
Trigram;chontagidan kichkina oynakcha;1
Trigram;kichkina oynakcha chiqardiyu;1
Trigram;oynakcha chiqardiyu meni;1
Trigram;chiqardiyu meni ermak;1
Trigram;meni ermak qilayotganday;1
Trigram;ermak qilayotganday roparamga;1
Trigram;qilayotganday roparamga qoyib;1
Trigram;roparamga qoyib qoydi;1
Trigram;qoyib qoydi yuzim;1
Trigram;qoydi yuzim bilan;1
Trigram;yuzim bilan ogzimning;1
Trigram;bilan ogzimning ahvoliga;1
Trigram;ogzimning ahvoliga maymunlar;1
Trigram;ahvoliga maymunlar yiglaydi;1
Trigram;maymunlar yiglaydi xat;1
Trigram;yiglaydi xat yozganda;1
Trigram;xat yozganda ruchkani;1
Trigram;yozganda ruchkani ogzimga;1
Trigram;ruchkani ogzimga solish;1
Trigram;ogzimga solish odatim;1
Trigram;solish odatim bolgani;1
Trigram;odatim bolgani uchun;1
Trigram;bolgani uchun moyqalamni;1
Trigram;uchun moyqalamni ham;1
Trigram;moyqalamni ham ogzimga;1
Trigram;ham ogzimga solibman;1
Trigram;ogzimga solibman lablarimda;1
Trigram;solibman lablarimda sariq;1
Trigram;lablarimda sariq qizil;1
Trigram;sariq qizil kok;1
Trigram;qizil kok ranglar;1
Trigram;kok ranglar yolyol;1
Trigram;ranglar yolyol bolib;1
Trigram;yolyol bolib yotardi;1
Trigram;bolib yotardi bularni;1
Trigram;yotardi bularni na;1
Trigram;bularni na ropmolcha;1
Trigram;na ropmolcha bilan;1
Trigram;ropmolcha bilan artib;1
Trigram;bilan artib na;1
Trigram;artib na suv;1
Trigram;na suv va;1
Trigram;suv va na;1
Trigram;va na sovun;1
Trigram;na sovun bilan;1
Trigram;sovun bilan yuvib;1
Trigram;bilan yuvib chiqarishning;1
Trigram;yuvib chiqarishning iloji;1
Trigram;chiqarishning iloji yoqligini;1
Trigram;iloji yoqligini bunday;1
Trigram;yoqligini bunday qilguday;1
Trigram;bunday qilguday bolsam;1
Trigram;qilguday bolsam butunlay;1
Trigram;bolsam butunlay surkab;1
Trigram;butunlay surkab yuborishim;1
Trigram;surkab yuborishim mumkinligini;1
Trigram;yuborishim mumkinligini bilardim;1
Trigram;mumkinligini bilardim komronningku;1
Trigram;bilardim komronningku ahamiyati;1
Trigram;komronningku ahamiyati yoga;1
Trigram;ahamiyati yoga uning;1
Trigram;yoga uning oldiga;1
Trigram;uning oldiga qaysi;1
Trigram;oldiga qaysi alfozda;1
Trigram;qaysi alfozda chiqishni;1
Trigram;alfozda chiqishni xohlasam;1
Trigram;chiqishni xohlasam osha;1
Trigram;xohlasam osha alfozda;1
Trigram;osha alfozda chiqaveramanu;1
Trigram;alfozda chiqaveramanu lekin;1
Trigram;chiqaveramanu lekin keluvchining;1
Trigram;lekin keluvchining kimligini;1
Trigram;keluvchining kimligini bilib;1
Trigram;kimligini bilib piqpiq;1
Trigram;bilib piqpiq kulishayotgan;1
Trigram;piqpiq kulishayotgan dugonalarim;1
Trigram;kulishayotgan dugonalarim kozida;1
Trigram;dugonalarim kozida men;1
Trigram;kozida men kongil;1
Trigram;men kongil bergan;1
Trigram;kongil bergan hatto;1
Trigram;bergan hatto unashilish;1
Trigram;hatto unashilish oldida;1
Trigram;unashilish oldida turgan;1
Trigram;oldida turgan qizman;1
Trigram;turgan qizman xudo;1
Trigram;qizman xudo oz;1
Trigram;xudo oz jazosini;1
Trigram;oz jazosini bersin;1
Trigram;jazosini bersin yolakdan;1
Trigram;bersin yolakdan chiqayotganda;1
Trigram;yolakdan chiqayotganda kozim;1
Trigram;chiqayotganda kozim tushgan;1
Trigram;kozim tushgan oyna;1
Trigram;tushgan oyna yuragimning;1
Trigram;oyna yuragimning qabziyatini;1
Trigram;yuragimning qabziyatini beshbattar;1
Trigram;qabziyatini beshbattar oshirib;1
Trigram;beshbattar oshirib yubordi;1
Trigram;oshirib yubordi shu;1
Trigram;yubordi shu qadarki;1
Trigram;shu qadarki dahliz;1
Trigram;qadarki dahliz bosh;1
Trigram;dahliz bosh bolganda;1
Trigram;bosh bolganda mutlaqo;1
Trigram;bolganda mutlaqo ichkariga;1
Trigram;mutlaqo ichkariga kirmagan;1
Trigram;ichkariga kirmagan bolardim;1
Trigram;kirmagan bolardim nima;1
Trigram;bolardim nima qilayki;1
Trigram;nima qilayki u;1
Trigram;qilayki u erda;1
Trigram;u erda ham;1
Trigram;erda ham harakatimga;1
Trigram;ham harakatimga mano;1
Trigram;harakatimga mano beradigan;1
Trigram;mano beradigan begona;1
Trigram;beradigan begona odamlar;1
Trigram;begona odamlar bor;1
Trigram;odamlar bor nachora;1
Trigram;bor nachora bolar;1
Trigram;nachora bolar ish;1
Trigram;bolar ish boldi;1
Trigram;ish boldi eshikni;1
Trigram;boldi eshikni jadal;1
Trigram;eshikni jadal ochdimu;1
Trigram;jadal ochdimu ichkariga;1
Trigram;ochdimu ichkariga oqday;1
Trigram;ichkariga oqday otilib;1
Trigram;oqday otilib kirdim;1
Trigram;otilib kirdim komron;1
Trigram;kirdim komron deraza;1
Trigram;komron deraza yonida;1
Trigram;deraza yonida tikka;1
Trigram;yonida tikka turgan;1
Trigram;tikka turgan ekan;1
Trigram;turgan ekan togri;1
Trigram;ekan togri oldiga;1
Trigram;togri oldiga borguday;1
Trigram;oldiga borguday bolsam;1
Trigram;borguday bolsam kim;1
Trigram;bolsam kim biladi;1
Trigram;biladi balki qol;1
Trigram;balki qol olishib;1
Trigram;qol olishib korishishga;1
Trigram;olishib korishishga togri;1
Trigram;korishishga togri kelar;1
Trigram;togri kelar bolamning;1
Trigram;kelar bolamning xotinlarnikiga;1
Trigram;bolamning xotinlarnikiga oxshash;1
Trigram;xotinlarnikiga oxshash toza;1
Trigram;oxshash toza chiroyli;1
Trigram;toza chiroyli qolini;1
Trigram;chiroyli qolini kir;1
Trigram;qolini kir qolimning;1
Trigram;kir qolimning ranglari;1
Trigram;qolimning ranglari bilan;1
Trigram;ranglari bilan rasvo;1
Trigram;bilan rasvo qilib;1
Trigram;rasvo qilib qoyishim;1
Trigram;qoyishim mumkin kozim;1
Trigram;mumkin kozim stol;1
Trigram;kozim stol ustida;1
Trigram;stol ustida yana;1
Trigram;ustida yana zar;1
Trigram;yana zar tasmalar;1
Trigram;zar tasmalar bilan;1
Trigram;tasmalar bilan birbiriga;1
Trigram;bilan birbiriga boglangan;1
Trigram;birbiriga boglangan paketlarga;1
Trigram;boglangan paketlarga tushdi;1
Trigram;paketlarga tushdi bular;1
Trigram;tushdi bular menga;1
Trigram;bular menga ekanligini;1
Trigram;menga ekanligini tushundim;1
Trigram;ekanligini tushundim endi;1
Trigram;tushundim endi shovqin;1
Trigram;endi shovqin kotarmasdan;1
Trigram;shovqin kotarmasdan qollarimdagi;1
Trigram;kotarmasdan qollarimdagi lablarimdagi;1
Trigram;qollarimdagi lablarimdagi boyoqlarni;1
Trigram;lablarimdagi boyoqlarni yosh;1
Trigram;boyoqlarni yosh bola;1
Trigram;yosh bola tentakligi;1
Trigram;bola tentakligi pardasi;1
Trigram;tentakligi pardasi ostiga;1
Trigram;pardasi ostiga yashirishdan;1
Trigram;ostiga yashirishdan boshqa;1
Trigram;yashirishdan boshqa chora;1
Trigram;boshqa chora qolmagan;1
Trigram;chora qolmagan edi;1
Trigram;qolmagan edi qora;1
Trigram;edi qora fartugimning;1
Trigram;qora fartugimning etaklarini;1
Trigram;fartugimning etaklarini ushlab;1
Trigram;etaklarini ushlab paketlar;1
Trigram;ushlab paketlar oldida;1
Trigram;paketlar oldida chiroyli;1
Trigram;oldida chiroyli uzun;1
Trigram;chiroyli uzun bir;1
Trigram;uzun bir reverans;1
Trigram;bir reverans qildim;1
Trigram;reverans qildim shunda;1
Trigram;qildim shunda barmoqlarimni;1
Trigram;shunda barmoqlarimni bir;1
Trigram;barmoqlarimni bir oz;1
Trigram;bir oz bolsa;1
Trigram;oz bolsa ham;1
Trigram;bolsa ham etaklarim;1
Trigram;ham etaklarim bilan;1
Trigram;etaklarim bilan yashirish;1
Trigram;bilan yashirish imkonini;1
Trigram;yashirish imkonini esdan;1
Trigram;imkonini esdan chiqarmadim;1
Trigram;esdan chiqarmadim keyin;1
Trigram;chiqarmadim keyin paketlarga;1
Trigram;keyin paketlarga bir;1
Trigram;paketlarga bir qator;1
Trigram;bir qator haroratli;1
Trigram;qator haroratli opishlar;1
Trigram;haroratli opishlar yuborib;1
Trigram;opishlar yuborib shu;1
Trigram;yuborib shu bahonada;1
Trigram;shu bahonada lablarimning;1
Trigram;bahonada lablarimning boyoqlarini;1
Trigram;lablarimning boyoqlarini ham;1
Trigram;boyoqlarini ham birmuncha;1
Trigram;ham birmuncha berkitdim;1
Trigram;birmuncha berkitdim komron;1
Trigram;berkitdim komron kulib;1
Trigram;komron kulib yonimga;1
Trigram;kulib yonimga keldi;1
Trigram;yonimga keldi unga;1
Trigram;keldi unga ham;1
Trigram;unga ham bir;1
Trigram;bir oz iltifot;1
Trigram;oz iltifot qilish;1
Trigram;iltifot qilish kerak;1
Trigram;qilish kerak edi;1
Trigram;kerak edi juda;1
Trigram;edi juda katta;1
Trigram;juda katta iltifotda;1
Trigram;katta iltifotda bolibsiz;1
Trigram;iltifotda bolibsiz komronbey;1
Trigram;bolibsiz komronbey afandim;1
Trigram;komronbey afandim dedim;1
Trigram;afandim dedim garchi;1
Trigram;dedim garchi shokolodlar;1
Trigram;garchi shokolodlar konfetlar;1
Trigram;shokolodlar konfetlar qiligim;1
Trigram;konfetlar qiligim haqqi;1
Trigram;qiligim haqqi bolsa;1
Trigram;haqqi bolsa hamki;1
Trigram;bolsa hamki odam;1
Trigram;hamki odam bir;1
Trigram;odam bir oz;1
Trigram;bir oz xijolat;1
Trigram;oz xijolat tortar;1
Trigram;xijolat tortar ekan;1
Trigram;tortar ekan ilgarigi;1
Trigram;ekan ilgarigi kungi;1
Trigram;ilgarigi kungi qutichada;1
Trigram;kungi qutichada bir;1
Trigram;qutichada bir xil;1
Trigram;bir xil konfet;1
Trigram;xil konfet bor;1
Trigram;konfet bor edi;1
Trigram;bor edi xudo;1
Trigram;edi xudo xohlasa;1
Trigram;xudo xohlasa oshalarning;1
Trigram;xohlasa oshalarning opasingillari;1
Trigram;oshalarning opasingillari shu;1
Trigram;opasingillari shu qutichalardan;1
Trigram;shu qutichalardan chiqib;1
Trigram;qutichalardan chiqib qolsa;1
Trigram;chiqib qolsa ajab;1
Trigram;qolsa ajab emas;1
Trigram;ajab emas lekin;1
Trigram;emas lekin haqiqiy;1
Trigram;lekin haqiqiy tarifiga;1
Trigram;haqiqiy tarifiga imkon;1
Trigram;tarifiga imkon yoq;1
Trigram;imkon yoq odam;1
Trigram;yoq odam ularni;1
Trigram;odam ularni ogzida;1
Trigram;ularni ogzida eritganda;1
Trigram;ogzida eritganda yuragi;1
Trigram;eritganda yuragi ham;1
Trigram;yuragi ham birga;1
Trigram;ham birga erir;1
Trigram;birga erir ekan;1
Trigram;erir ekan komron;1
Trigram;ekan komron bu;1
Trigram;bu safar yana;1
Trigram;safar yana ham;1
Trigram;yana ham qimmatliroq;1
Trigram;ham qimmatliroq narsa;1
Trigram;qimmatliroq narsa toparsan;1
Trigram;narsa toparsan deb;1
Trigram;toparsan deb oylayman;1
Trigram;deb oylayman farida;1
Trigram;oylayman farida dedi;1
Trigram;farida dedi yasama;1
Trigram;dedi yasama bir;1
Trigram;yasama bir shoshqinlik;1
Trigram;bir shoshqinlik sabrsizlik;1
Trigram;shoshqinlik sabrsizlik bilan;1
Trigram;sabrsizlik bilan u;1
Trigram;bilan u korsatgan;1
Trigram;u korsatgan qutichani;1
Trigram;korsatgan qutichani ochdimichidan;1
Trigram;qutichani ochdimichidan ikkita;1
Trigram;ochdimichidan ikkita zar;1
Trigram;ikkita zar qogozli;1
Trigram;zar qogozli kitob;1
Trigram;qogozli kitob chiqdi;1
Trigram;kitob chiqdi bular;1
Trigram;chiqdi bular mavlud;1
Trigram;bular mavlud bayramlarida;1
Trigram;mavlud bayramlarida kichik;1
Trigram;bayramlarida kichik bolalarga;1
Trigram;kichik bolalarga hadya;1
Trigram;bolalarga hadya qilinadigan;1
Trigram;hadya qilinadigan rasmli;1
Trigram;qilinadigan rasmli ertaklar;1
Trigram;rasmli ertaklar qabilidagi;1
Trigram;ertaklar qabilidagi narsalar;1
Trigram;qabilidagi narsalar edi;1
Trigram;narsalar edi bolam;1
Trigram;edi bolam men;1
Trigram;bolam men hech;1
Trigram;men hech anglay;1
Trigram;hech anglay olmagan;1
Trigram;anglay olmagan bir;1
Trigram;olmagan bir sabab;1
Trigram;bir sabab bilan;1
Trigram;sabab bilan kalaka;1
Trigram;bilan kalaka qilmoqchi;1
Trigram;kalaka qilmoqchi bolgan;1
Trigram;qilmoqchi bolgan bolsa;1
Trigram;bolgan bolsa kerak;1
Trigram;bolsa kerak shu;1
Trigram;kerak shu niyatda;1
Trigram;shu niyatda bu;1
Trigram;niyatda bu erga;1
Trigram;bu erga ovora;1
Trigram;erga ovora bolib;1
Trigram;ovora bolib kelishi;1
Trigram;bolib kelishi chindan;1
Trigram;chindan ham uyat;1
Trigram;ham uyat nima;1
Trigram;uyat nima qilay;1
Trigram;nima qilay yo;1
Trigram;qilay yo tazirini;1
Trigram;yo tazirini berib;1
Trigram;tazirini berib qoysammikan;1
Trigram;berib qoysammikan hayronman;1
Trigram;qoysammikan hayronman ammo;1
Trigram;hayronman ammo ozimni;1
Trigram;ammo ozimni tutolmadim;1
Trigram;ozimni tutolmadim boyoqli;1
Trigram;tutolmadim boyoqli lablarimga;1
Trigram;boyoqli lablarimga sira;1
Trigram;lablarimga sira yarashmagan;1
Trigram;sira yarashmagan bir;1
Trigram;yarashmagan bir jiddiyat;1
Trigram;bir jiddiyat bilan;1
Trigram;jiddiyat bilan hadyalarning;1
Trigram;bilan hadyalarning hammasi;1
Trigram;hadyalarning hammasi uchun;1
Trigram;hammasi uchun tashakkur;1
Trigram;uchun tashakkur bildirish;1
Trigram;tashakkur bildirish kerak;1
Trigram;bildirish kerak dedim;1
Trigram;kerak dedim ijozat;1
Trigram;dedim ijozat bersangiz;1
Trigram;ijozat bersangiz sizga;1
Trigram;bersangiz sizga kichik;1
Trigram;sizga kichik bir;1
Trigram;kichik bir ogohlantirish;1
Trigram;bir ogohlantirish qilsam;1
Trigram;ogohlantirish qilsam bir;1
Trigram;qilsam bir necha;1
Trigram;bir necha yil;1
Trigram;necha yil avval;1
Trigram;yil avval siz;1
Trigram;avval siz ham;1
Trigram;siz ham yosh;1
Trigram;ham yosh bola;1
Trigram;yosh bola edingiz;1
Trigram;bola edingiz lekin;1
Trigram;edingiz lekin osha;1
Trigram;lekin osha vaqtda;1
Trigram;osha vaqtda ham;1
Trigram;vaqtda ham jiddiyatingiz;1
Trigram;ham jiddiyatingiz ogirligingiz;1
Trigram;jiddiyatingiz ogirligingiz bilan;1
Trigram;ogirligingiz bilan katta;1
Trigram;bilan katta odamlarga;1
Trigram;katta odamlarga oxshardingizu;1
Trigram;odamlarga oxshardingizu harholda;1
Trigram;oxshardingizu harholda bola;1
Trigram;harholda bola edingiz;1
Trigram;bola edingiz shunday;1
Trigram;edingiz shunday emasmi;1
Trigram;shunday emasmi xudoga;1
Trigram;emasmi xudoga shukur;1
Trigram;xudoga shukur siz;1
Trigram;shukur siz yildanyilga;1
Trigram;siz yildanyilga osyapsiz;1
Trigram;yildanyilga osyapsiz rasmli;1
Trigram;osyapsiz rasmli roman;1
Trigram;rasmli roman qahramonlariga;1
Trigram;roman qahramonlariga oxshash;1
Trigram;qahramonlariga oxshash yigit;1
Trigram;oxshash yigit bolib;1
Trigram;yigit bolib boryapsizu;1
Trigram;bolib boryapsizu men;1
Trigram;boryapsizu men nima;1
Trigram;men nima uchun;1
Trigram;nima uchun doimo;1
Trigram;uchun doimo turgan;1
Trigram;doimo turgan erimda;1
Trigram;turgan erimda qotib;1
Trigram;erimda qotib turibman;1
Trigram;qotib turibman komron;1
Trigram;turibman komron hayrat;1
Trigram;komron hayrat bilan;1
Trigram;hayrat bilan kozlarini;1
Trigram;bilan kozlarini olaytirdi;1
Trigram;kozlarini olaytirdi pardon;1
Trigram;olaytirdi pardon farida;1
Trigram;pardon farida anglamadim;1
Trigram;farida anglamadim dedi;1
Trigram;anglamadim dedi anglamaydigan;1
Trigram;dedi anglamaydigan hech;1
Trigram;anglamaydigan hech narsa;1
Trigram;hech narsa yoq;1
Trigram;narsa yoq siz;1
Trigram;yoq siz katta;1
Trigram;siz katta bolyapsizu;1
Trigram;katta bolyapsizu nega;1
Trigram;bolyapsizu nega men;1
Trigram;nega men oltin;1
Trigram;men oltin kutubxona;1
Trigram;oltin kutubxona ertaklarini;1
Trigram;kutubxona ertaklarini oqiydigan;1
Trigram;ertaklarini oqiydigan godak;1
Trigram;oqiydigan godak holda;1
Trigram;godak holda qolyapman;1
Trigram;holda qolyapman nega;1
Trigram;qolyapman nega men;1
Trigram;nega men on;1
Trigram;men on besh;1
Trigram;on besh yoshga;1
Trigram;besh yoshga kirib;1
Trigram;yoshga kirib qolgan;1
Trigram;kirib qolgan qizga;1
Trigram;qolgan qizga qilinadigan;1
Trigram;qizga qilinadigan muomalaga;1
Trigram;qilinadigan muomalaga loyiq;1
Trigram;muomalaga loyiq bolmayapman;1
Trigram;loyiq bolmayapman komron;1
Trigram;bolmayapman komron hamon;1
Trigram;komron hamon yuzimga;1
Trigram;hamon yuzimga taajjublanib;1
Trigram;yuzimga taajjublanib qarardi;1
Trigram;taajjublanib qarardi yana;1
Trigram;qarardi yana anglamadim;1
Trigram;yana anglamadim farida;1
Trigram;anglamadim farida uning;1
Trigram;farida uning anglamaganiga;1
Trigram;uning anglamaganiga ajablanib;1
Trigram;anglamaganiga ajablanib elkalarimni;1
Trigram;ajablanib elkalarimni qisdim;1
Trigram;elkalarimni qisdim lablarimni;1
Trigram;qisdim lablarimni burdim;1
Trigram;lablarimni burdim lekin;1
Trigram;burdim lekin togrisi;1
Trigram;lekin togrisi nima;1
Trigram;togrisi nima demoqchi;1
Trigram;nima demoqchi bolganimni;1
Trigram;demoqchi bolganimni ozim;1
Trigram;bolganimni ozim ham;1
Trigram;ozim ham tushunmasdim;1
Trigram;ham tushunmasdim qilmishimga;1
Trigram;tushunmasdim qilmishimga pushaymon;1
Trigram;qilmishimga pushaymon eyar;1
Trigram;pushaymon eyar qochib;1
Trigram;eyar qochib ketish;1
Trigram;qochib ketish payini;1
Trigram;ketish payini izlar;1
Trigram;payini izlar edim;1
Trigram;izlar edim endi;1
Trigram;edim endi asabiy;1
Trigram;endi asabiy harakat;1
Trigram;asabiy harakat bilan;1
Trigram;harakat bilan ikkinchi;1
Trigram;bilan ikkinchi qutichaning;1
Trigram;ikkinchi qutichaning ipini;1
